gaze3d_x,gaze3d_y,gaze3d_z
-24.73122331365387,3.047270993277017,0.7068926131474788
-24.72915726648707,3.04526423818685,0.7096532546402501
-24.72448738152998,3.049887439114304,0.6883193882732493
-24.728945219298588,3.0654977122251283,0.6909251045186456
-24.72765201552021,3.0501864727664567,0.6858657061745986
-24.73005384131468,3.0508840800216386,0.6913461203474704
-24.73307375316117,3.053574509531973,0.6879592026941693
-24.734323055591243,3.052876136910643,0.6911949336525754
-24.736809793010515,3.0605152154715434,0.6938054763623213
-24.73545720600727,3.055070800786279,0.6921781925368806
-24.73993538051468,3.0768523602466424,0.6960318424879308
-24.734987655865137,3.058465699876015,0.6925903504319874
-24.74051727337362,3.0808034568951084,0.6880924181653008
-24.742469969232403,3.087038785852027,0.6857450207280723
-24.743487072926225,3.0890961710899116,0.6835435973846796
-24.740752262775274,3.0743570113939978,0.6700308869595936
-24.741600211299154,3.0795799971292492,0.6814698116733336
-24.741950477117108,3.079482972932408,0.6817023295137314
-24.741037285156235,3.072997095876475,0.6785581197773104
-24.74503416760883,3.0873192672968663,0.6840516160480594
-24.745197226704484,3.0847649405938675,0.6824684565950419
-24.74456915514237,3.077197459526549,0.6792894719641009
-24.743632133017165,3.0672797254827895,0.6756344706819105
-24.74297071954282,3.060233459320086,0.6765381351024697
-24.74195003977902,3.052526376261619,0.6752186203462036
-24.741404483949314,3.0492103045796553,0.6761269505867037
-24.742921515355487,3.0577594963554975,0.6854633415941395
-24.74286642738467,3.0606112579586733,0.6946531222577953
-24.74434613139764,3.0658194107508394,0.6802864764108127
-24.74173803516174,3.0555600241192016,0.6742101656748483
-24.741132789776934,3.0534348245611125,0.6683870894563424
-24.741751846853514,3.0586955408557595,0.6692613227614063
-24.741960433876,3.0607276399863514,0.6668177574656754
-24.745240290421965,3.0779639727879595,0.6775564769204943
-24.742154906276298,3.0648227981224165,0.6671623660438608
-24.74164049127916,3.0641445631510034,0.6673300805698281
-24.742508599818326,3.072876377946496,0.679894857481242
-24.737050948166118,3.0493404555525854,0.6644246816396892
-24.739635625177073,3.0639584915721114,0.6622933173798727
-24.739288495019984,3.068490805367981,0.6648972538983119
-24.737089369643222,3.062440998497578,0.6573293641895676
-24.736827294057957,3.0656429024743512,0.6552200144814078
-24.737716384539656,3.076862948014951,0.6650497422804158
-24.7369239208252,3.0772110389810483,0.6633742342893735
-24.738856961514443,3.0891118822535417,0.6683054378465701
-24.736192178484192,3.0814610263797713,0.6625603901085108
-24.736417003218595,3.085821256005117,0.6619954272527557
-24.73493353334617,3.0820229863665243,0.6563236670570498
-24.732887291015963,3.0791339319768833,0.661852466540402
-24.735827652730933,3.0945013591013164,0.6696943437551971
-24.734370690816743,3.0893138247087073,0.6607685891115205
-24.73192907760234,3.081529863205494,0.6550930641481076
-24.73672710063558,3.1072418285564067,0.6785935772356817
-24.732142751801895,3.090830164422212,0.6594090413012847
-24.731374432427994,3.093556129109295,0.6608980345024908
-24.73054492519123,3.0959270105021885,0.6570680895809781
-24.729016846481862,3.0945821278061603,0.6474587826294427
-24.725133612829346,3.087450385777724,0.6418696574252325
-19.887096484286502,1.8247669400405127,0.8090224243310782
-17.983495378272256,1.1388566476703634,0.5732139460727053
-17.971940432636735,0.7603135938811372,0.6910307291261262
-22.450547680013536,1.318706224997494,0.5729629944240955
-15.667148119744278,-3.968675958866737,-0.33586150066225184
-24.06686670974409,1.9066337937774305,0.6584753470702687
-22.425059029755655,0.9278730667467951,0.6188826115357078
-22.462242611705136,1.0515767838894792,0.6114408434446954
-22.51068079922864,1.1592326203316696,0.6285906692312684
-22.537766008477174,1.3211362920165655,0.4908514019320166
-18.59417888759041,2.436235292309051,1.5560559246529038
-14.644321112370832,2.917810353470257,1.412698305843913
-14.430431463353285,3.1930710638340467,1.1780340574472583
-24.82400153793865,3.080803114723358,0.637189138098502
-24.815902864126294,3.0663350893582546,0.6371070761249382
-24.809952983910314,3.060481977400465,0.6395544758995345
-21.63547450117081,2.8823487872318214,-0.9086747750202031
-21.95345226638641,2.4816090142038485,-1.259010345806281
-29.565615896669286,3.4386851787863666,2.01110099859611
-18.189110890320087,2.6278207686075263,2.9138397873889086
-24.56775938447516,2.9551578989641607,0.6345137363874638
-24.686844485023858,2.992751872884481,0.48407767446058897
-24.67189975206352,3.0023965540067596,0.5583276314872214
-24.461150077329627,2.9265234387268055,0.530503716906919
-24.56172453097157,2.943592144471536,0.5284653697416123
-13.310646539306378,2.1755277000645177,-0.2970363337069416
-24.66027173162008,2.9600281289164836,0.5478842185135993
-24.46760581190847,2.9267379670838625,0.6200134860569732
-24.671477074137353,2.97344532076672,0.6313398703060881
-24.672864446666896,2.975049507614357,0.6381152555051436
-24.674231326629883,2.980501229844393,0.6431286608715825
-24.67435819330214,2.9759868574479533,0.656474483854503
-24.574008612972488,2.953890374640351,0.6204227423675712
-24.677581432509953,2.972460391038995,0.5999820058430141
-24.575370531249323,2.968429159489701,0.6550818001304168
-24.59970006412573,2.958715216508087,0.5141483339831414
-24.600315251596353,2.9513411544869195,0.5180929028892949
-24.590687654007525,2.9403553509903593,0.5929385838112452
-24.59019973299626,2.9355140087433877,0.6012632269438294
-24.59290212346051,2.9348969584772715,0.5815253952308496
-24.592866007335196,2.937705578074134,0.5894679693716064
-24.593291169001322,2.9413646854645763,0.5928298998839434
-24.593180159784012,2.9466727001289854,0.6039522322257544
-24.59348775392513,2.949189484450518,0.6065939654387934
-24.593387679448107,2.9461444070981337,0.6120853200508745
-24.59317385961268,2.935658930043733,0.6073793819050847
-24.59288987027704,2.934388153462591,0.609041711863708
-24.493662165318735,2.9321261363642512,0.5929308313575047
-24.49576340604466,2.9305010372202283,0.5712485773730184
-24.59668162589483,2.943764710271946,0.5757681859326248
-24.59654114071733,2.9460502737852634,0.5793072254079542
-24.598709842513568,2.9489772421151472,0.5609582429270527
-24.597435489031493,2.956639557551956,0.5729057518778315
-24.597954624220264,2.9581597916323963,0.5636691093945329
-24.593259766970863,2.96431040771029,0.5984979753850254
-24.590830472259864,2.966063064894426,0.6007094174596753
-24.590526252414563,2.9486056662115327,0.5724758770675565
-24.586107097234766,2.966864340002976,0.618100431238915
-24.80515037092576,3.0553025220853467,0.6072359894382051
-24.82056006765707,3.0876251838385835,0.5835101714618988
-24.824935988496733,3.0942102950574424,0.5997492765871026
-24.833098228247884,3.111608639879938,0.6233078290585434
-24.83461053549604,3.10835343020157,0.6683932151902412
-24.8368626021707,3.0907521687727106,0.6406880413138131
-24.739809009111763,3.0918507123964947,0.6295444172041574
-24.73111325843042,3.0475325601843446,0.6915716600367939
-24.772535749203946,3.1535674029418197,0.6105410190740233
